00,01,0800,0604,0002,bc,24,1158,31ca82d0,f6a8d401,c34c17fc82d0f6a1, 7019
45,00,0028,0000,4000,40,06,fdf0,82d0f6a8,cf5af40b,24a7665800000000, 7019
45,00,0028,0000,4000,40,06,8241,82d0f6a8,1f0e2008,06cbdadf00000000, 7019
45,00,0045,e891,4000,40,11,c88d,82d0f6a8,08080808,c99c0035003189cb, 7019
45,00,0042,b821,4000,40,11,f900,82d0f6a8,08080808,db480035002e89c8, 7019
45,00,0028,0000,4000,40,06,957a,82d0f6a8,92be991e,1ff2665800000000, 7019
45,00,0049,6c6c,4000,40,11,44af,82d0f6a8,08080808,98050035003589cf, 7019
45,00,0028,0000,4000,40,06,c20b,82d0f6a8,59f8a553,229ba44600000000, 7019
45,00,0048,5952,4000,40,11,57ca,82d0f6a8,08080808,cf3c0035003489ce, 7019
45,00,0028,0000,4000,40,06,6cad,82d0f6a8,d1268383,1fde665800000000, 7019
45,00,0049,2b89,4000,40,11,8592,82d0f6a8,08080808,c0c40035003589cf, 7019
00,01,0800,0604,0001,bc,24,1158,31ca82d0,f6a80000,0000000082d0f6a1, 7019
45,00,0028,0000,4000,40,06,57dc,82d0f6a8,33443637,0ea2bdae00000000, 7019
45,00,0046,758f,4000,40,11,3b8f,82d0f6a8,08080808,8be80035003289cc, 7019
45,00,0028,0000,4000,40,06,957a,82d0f6a8,92be991e,1f66665800000000, 7019
45,00,0043,ff56,4000,ff,11,21de,82d0f6a8,e00000fb,14e914e9002f5ab5, 7019
45,00,0046,5a8e,4000,40,11,5690,82d0f6a8,08080808,dab20035003289cc, 7019
45,00,0028,0000,4000,40,06,a4a7,82d0f6a8,141d0893,0203800300000000, 7019
45,00,0046,580e,4000,40,11,5910,82d0f6a8,08080808,cb160035003289cc, 7019
45,60,0028,0000,4000,40,06,e1d1,82d0f6a8,c6eb183a,23e8d10300000000, 7019
45,00,0048,2c8e,4000,40,11,848e,82d0f6a8,08080808,96870035003489ce, 7019
45,60,0028,0000,4000,40,06,0743,82d0f6a8,2276973e,0015b17800000000, 7019
45,00,0048,91d3,4000,40,11,1f49,82d0f6a8,08080808,c16a0035003489ce, 7019
45,00,0028,0000,4000,40,06,7b61,82d0f6a8,b04195b4,2049c78b00000000, 7019
45,00,0049,6c41,4000,40,11,44da,82d0f6a8,08080808,dbe90035003589cf, 7019
45,00,0028,0000,4000,40,06,111f,82d0f6a8,5b8654b2,0f8acd8000000000, 7019
45,00,0048,f850,4000,40,11,b8cb,82d0f6a8,08080808,cba10035003489ce, 7019
45,00,0028,0000,4000,40,06,fde2,82d0f6a8,cf5af419,05a3715300000000, 7019
45,00,0028,0000,4000,40,06,0b05,82d0f6a8,12bea394,081ec80200000000, 7019
45,00,0048,0aa0,4000,40,11,a67c,82d0f6a8,08080808,c8670035003489ce, 7019
45,00,0049,1ea3,4000,40,11,9278,82d0f6a8,08080808,e2270035003589cf, 7019
45,00,0028,0000,4000,40,06,4785,82d0f6a8,2d524c80,1b39c88600000000, 7019
45,00,0047,54a2,4000,40,11,5c7b,82d0f6a8,08080808,c3670035003389cd, 7019
45,00,0028,0000,4000,40,06,1767,82d0f6a8,89b82038,23d8665800000000, 7019
45,00,0048,9cc5,4000,40,11,1457,82d0f6a8,08080808,e2c80035003489ce, 7019
45,00,0028,0000,4000,40,06,abba,82d0f6a8,c4fb50a1,1f569ad800000000, 7019
45,00,0049,175e,4000,40,11,99bd,82d0f6a8,08080808,e3830035003589cf, 7019
45,00,0028,0000,4000,40,06,fde0,82d0f6a8,cf5af41b,0058715300000000, 7019
45,00,0048,5f12,4000,40,11,520a,82d0f6a8,08080808,be7c0035003489ce, 7019
45,00,0028,0000,4000,40,06,bbfe,82d0f6a8,403ec51a,0d059e1100000000, 7019
45,00,0047,6074,4000,40,11,50a9,82d0f6a8,08080808,9bac0035003389cd, 7019
45,00,0028,0000,4000,40,06,2375,82d0f6a8,50524d90,2329bfaf00000000, 7019
45,00,0047,09d8,4000,40,11,a745,82d0f6a8,08080808,a4f90035003389cd, 7019
45,00,0028,0000,4000,40,06,a4ac,82d0f6a8,c4fb57af,0016c26e00000000, 7019
45,00,0049,e6d4,4000,40,11,ca46,82d0f6a8,08080808,84910035003589cf, 7019
45,00,0028,0000,4000,40,06,9e33,82d0f6a8,5767cbbc,0017edd700000000, 7019
45,00,0049,bd17,4000,40,11,f403,82d0f6a8,08080808,c4f20035003589cf, 7019
45,00,0028,0000,4000,40,06,6cad,82d0f6a8,d1268383,0db6665800000000, 7019
45,00,0028,0000,4000,40,06,47cc,82d0f6a8,3981400a,0edec3c200000000, 7019
45,00,0047,6529,4000,40,11,4bf4,82d0f6a8,08080808,96180035003389cd, 7019
45,00,0028,0000,4000,40,06,8bc6,82d0f6a8,8b3baa55,13550bc100000000, 7019
45,00,0048,7bbc,4000,40,11,3560,82d0f6a8,08080808,8c300035003489ce, 7019
45,00,0028,0000,4000,40,06,9e32,82d0f6a8,14a30e82,01bb9c8f00000000, 7019
45,00,0048,e47f,4000,40,11,cc9c,82d0f6a8,08080808,93d30035003489ce, 7019
45,00,0028,0000,4000,40,06,ca9f,82d0f6a8,a45c525b,2337665800000000, 7019
45,00,0047,d255,4000,40,11,dec7,82d0f6a8,08080808,bdf80035003389cd, 7019
45,00,0028,0000,4000,40,06,aaf6,82d0f6a8,4017d649,0c3b665800000000, 7019
45,00,0047,755e,4000,40,11,3bbf,82d0f6a8,08080808,a1e20035003389cd, 7019
45,00,0043,5e24,4000,ff,11,c310,82d0f6a8,e00000fb,14e914e9002f5ab5, 7019
45,00,0028,0000,4000,40,06,e188,82d0f6a8,c6eb18e3,0016c68800000000, 7019
45,00,0049,8be6,4000,40,11,2535,82d0f6a8,08080808,b88c0035003589cf, 7019
45,60,0028,0000,4000,40,06,a8d3,82d0f6a8,93b9846a,2384ca9600000000, 7019
45,00,004a,b89b,4000,40,11,f87e,82d0f6a8,08080808,dc480035003689d0, 7019
45,00,0028,0000,4000,40,06,ab3d,82d0f6a8,c4fb511e,0438e22c00000000, 7019
45,00,0048,d438,4000,40,11,dce3,82d0f6a8,08080808,e4ce0035003489ce, 7019
45,40,0028,0000,4000,40,06,cc8a,82d0f6a8,c2b431d8,0645dde600000000, 7019
45,c0,013c,5e43,4000,40,11,e7c2,82d0f6a8,82d0f6a1,004400430128f424, 7019
45,00,0049,6ebc,4000,40,11,425f,82d0f6a8,08080808,cbbe0035003589cf, 7019
45,00,0028,0000,4000,40,06,fde3,82d0f6a8,cf5af418,146b665800000000, 7019
45,00,0048,2767,4000,40,11,89b5,82d0f6a8,08080808,beb20035003489ce, 7019
45,00,0028,0000,4000,40,06,00b1,82d0f6a8,4e807226,1f90c0a500000000, 7019
45,00,0048,0805,4000,40,11,a917,82d0f6a8,08080808,81fa0035003489ce, 7019
45,00,0028,0000,4000,40,06,57aa,82d0f6a8,33443669,11168de300000000, 7019
45,00,0047,a652,4000,40,11,0acb,82d0f6a8,08080808,80360035003389cd, 7019
45,00,0028,0000,4000,40,06,fde7,82d0f6a8,cf5af414,020327b300000000, 7019
45,00,0048,a343,4000,40,11,0dd9,82d0f6a8,08080808,c3690035003489ce, 7019
45,00,0028,0000,4000,40,06,fde3,82d0f6a8,cf5af418,0ed1665800000000, 7019
45,00,0028,0000,4000,40,06,ab46,82d0f6a8,c4fb5115,0c32db1e00000000, 7019
45,00,0048,913a,4000,40,11,1fe2,82d0f6a8,08080808,c4d70035003489ce, 7019
45,00,0028,0000,4000,40,06,b50c,82d0f6a8,c4fb474f,0539de1900000000, 7019
45,00,0048,6cfd,4000,40,11,441f,82d0f6a8,08080808,bdfd0035003489ce, 7019
45,00,0028,0000,4000,40,06,fde6,82d0f6a8,cf5af415,01c1665800000000, 7019
45,00,0028,0000,4000,40,06,1c9d,82d0f6a8,67383d82,0fcbec6700000000, 7019
45,00,0048,254f,4000,40,11,8bcd,82d0f6a8,08080808,a6af0035003489ce, 7019
45,00,0048,17fb,4000,40,11,9921,82d0f6a8,08080808,83930035003489ce, 7019
45,00,0028,0000,4000,40,06,11c2,82d0f6a8,8de221b3,0017be2400000000, 7019
45,00,0049,f4e0,4000,40,11,bc3a,82d0f6a8,08080808,e35e0035003589cf, 7019
45,00,0028,0000,4000,40,06,a4ac,82d0f6a8,c4fb57af,0016d4b200000000, 7019
45,00,0028,0000,4000,40,06,dfda,82d0f6a8,4017a165,234e665800000000, 7019
45,00,0048,e01e,4000,40,11,d0fd,82d0f6a8,08080808,a7f90035003489ce, 7019
45,00,0028,0000,4000,40,06,fd83,82d0f6a8,03eebfe5,0ceaac6e00000000, 7019
45,00,0048,23f5,4000,40,11,8d27,82d0f6a8,08080808,dd860035003489ce, 7019
45,60,0028,0000,4000,40,06,d344,82d0f6a8,cdd21fe0,19a8d21b00000000, 7019
45,00,0049,e1e4,4000,40,11,cf36,82d0f6a8,08080808,c0560035003589cf, 7019
45,00,0028,0000,4000,40,06,fdee,82d0f6a8,cf5af40d,23c9665800000000, 7019
45,00,0048,09c3,4000,40,11,a759,82d0f6a8,08080808,96ca0035003489ce, 7019
45,00,0028,0000,4000,40,06,c25b,82d0f6a8,5bc7a334,1d13acaf00000000, 7019
45,00,0048,6d4d,4000,40,11,43cf,82d0f6a8,08080808,d3730035003489ce, 7019
45,00,0028,0000,4000,40,06,957a,82d0f6a8,92be991e,207b665800000000, 7019
45,00,0028,0000,4000,40,06,aa76,82d0f6a8,5778bf68,2218d54e00000000, 7019
45,00,0049,7a02,4000,40,11,3719,82d0f6a8,08080808,a6190035003589cf, 7019
45,00,0028,0000,4000,40,06,9afa,82d0f6a8,8fc69696,26bf665800000000, 7019
45,00,004a,3ec3,4000,40,11,7257,82d0f6a8,08080808,ca030035003689d0, 7019
45,40,0028,0000,4000,40,06,cc8a,82d0f6a8,c2b431d8,0dc5dde600000000, 7019
45,00,0028,0000,4000,40,06,fde6,82d0f6a8,cf5af415,268d715300000000, 7019
45,00,0028,0000,4000,40,06,73ec,82d0f6a8,6766e604,2218e4cb00000000, 7019
45,00,0048,4537,4000,40,11,6be5,82d0f6a8,08080808,9af50035003489ce, 7019
45,10,0028,0000,4000,40,06,6e95,82d0f6a8,a5e3acce,000f611a00000000, 7019
45,00,004a,d30a,4000,40,11,de0f,82d0f6a8,08080808,909d0035003689d0, 7019
45,00,0028,0000,4000,40,06,b144,82d0f6a8,42f0cd22,10ba611a00000000, 7019
45,00,0048,e9aa,4000,40,11,c771,82d0f6a8,08080808,94a20035003489ce, 7019
45,40,0028,0000,4000,40,06,cc8a,82d0f6a8,c2b431d8,094bdde600000000, 7019
45,00,0028,0000,4000,40,06,e082,82d0f6a8,8777595d,0801d02b00000000, 7019
45,00,0048,28a8,4000,40,11,8874,82d0f6a8,08080808,e5950035003489ce, 7019
45,00,0028,0000,4000,40,06,fdf0,82d0f6a8,cf5af40b,01b9665800000000, 7019
45,00,0048,1893,4000,40,11,9889,82d0f6a8,08080808,9cf20035003489ce, 7019
45,00,0028,0000,4000,40,06,c9ab,82d0f6a8,23cbd3e0,0912dfb600000000, 7019
45,00,0049,36eb,4000,40,11,7a30,82d0f6a8,08080808,d1750035003589cf, 7019
45,00,0028,0000,4000,40,06,1265,82d0f6a8,d9b6d53b,0c9bbc2800000000, 7019
45,00,0049,a2eb,4000,40,11,0e30,82d0f6a8,08080808,82840035003589cf, 7019
45,00,0028,0000,4000,40,06,aa03,82d0f6a8,a45c72f7,171d665800000000, 7019
45,00,0049,2a58,4000,40,11,86c3,82d0f6a8,08080808,b4ef0035003589cf, 7019
45,00,0028,0000,4000,40,06,ab46,82d0f6a8,c4fb5115,04e3e79600000000, 7019
45,40,0028,0000,4000,40,06,cc89,82d0f6a8,c2b431d9,1ed7df3800000000, 7019
45,00,0049,5236,4000,40,11,5ee5,82d0f6a8,08080808,b3840035003589cf, 7019
45,40,0028,0000,4000,40,06,cc8a,82d0f6a8,c2b431d8,18c3dde600000000, 7019
45,00,0028,0000,4000,40,06,8bc6,82d0f6a8,8b3baa55,03ff480600000000, 7019
45,00,0028,0000,4000,40,06,a4ac,82d0f6a8,c4fb57af,0016a9a000000000, 7019
45,60,0028,0000,4000,40,06,8740,82d0f6a8,a2d896de,236adf3d00000000, 7019
45,00,004a,f385,4000,40,11,bd94,82d0f6a8,08080808,a03f0035003689d0, 7019
45,00,0028,0000,4000,40,06,a0e2,82d0f6a8,a28e7de6,26449f8c00000000, 7019
45,00,004a,9985,4000,40,11,1795,82d0f6a8,08080808,db5d0035003689d0, 7019
45,00,0028,0000,4000,40,06,a32a,82d0f6a8,c6265806,0016ba9a00000000, 7019
45,00,0046,e143,4000,40,11,cfda,82d0f6a8,08080808,c1c20035003289cc, 7019
45,00,0028,0000,4000,40,06,a89b,82d0f6a8,93b98502,26e9db7400000000, 7019
45,00,0048,8762,4000,40,11,29ba,82d0f6a8,08080808,ba100035003489ce, 7019
45,00,0048,2218,4000,40,11,8f04,82d0f6a8,08080808,b4f40035003489ce, 7019
45,60,0028,0000,4000,40,06,8732,82d0f6a8,a2d896ec,25fbc42c00000000, 7019
45,00,004a,4912,4000,40,11,6808,82d0f6a8,08080808,df580035003689d0, 7019
45,00,0028,0000,4000,40,06,9d52,82d0f6a8,c09f6365,1f98a9ae00000000, 7019
45,00,0049,7f8f,4000,40,11,318c,82d0f6a8,08080808,96db0035003589cf, 7019
45,00,0028,0000,4000,40,06,4c4a,82d0f6a8,93b6e156,1b67665800000000, 7019
45,00,0049,5c96,4000,40,11,5485,82d0f6a8,08080808,b0d70035003589cf, 7019
45,00,0043,3b8f,4000,ff,11,e5a5,82d0f6a8,e00000fb,14e914e9002f5ab5, 7019
45,00,0028,0000,4000,40,06,fde0,82d0f6a8,cf5af41b,270f480600000000, 7019
45,00,0028,0000,4000,40,06,c144,82d0f6a8,9df5621d,0016c27800000000, 7019
45,00,0048,6016,4000,40,11,5106,82d0f6a8,08080808,e57b0035003489ce, 7019
45,00,0028,0000,4000,40,06,c396,82d0f6a8,59f8a3c8,0bb8c47700000000, 7019
45,00,0049,2a79,4000,40,11,86a2,82d0f6a8,08080808,9d7d0035003589cf, 7019
45,b8,004c,f551,4000,40,11,87fb,82d0f6a8,5d5fe5c3,ddd7007b0038bce5, 7019
45,00,0048,ea89,4000,40,11,c692,82d0f6a8,08080808,eac70035003489ce, 7019
45,00,0028,0000,4000,40,06,ee0b,82d0f6a8,b28020cb,0dc2665800000000, 7019
45,00,0049,d9eb,4000,40,11,d72f,82d0f6a8,08080808,d24a0035003589cf, 7019
45,00,0028,0000,4000,40,06,f700,82d0f6a8,b2161840,1cd7a32100000000, 7019
45,00,0047,d408,4000,40,11,dd14,82d0f6a8,08080808,906a0035003389cd, 7019
45,00,0028,0000,4000,40,06,f700,82d0f6a8,b2161840,1cd5a31100000000, 7019
45,00,0028,0000,4000,40,06,d065,82d0f6a8,2d8ec363,1794ce4f00000000, 7019
45,00,0048,2861,4000,40,11,88bb,82d0f6a8,08080808,a63a0035003489ce, 7019
45,00,0028,0000,4000,40,06,3944,82d0f6a8,362551ee,270cd73600000000, 7019
45,00,0047,fd31,4000,40,11,b3eb,82d0f6a8,08080808,d1760035003389cd, 7019
45,00,0028,0000,4000,40,06,7a43,82d0f6a8,2de5192f,0017996a00000000, 7019
45,00,0047,f68f,4000,40,11,ba8d,82d0f6a8,08080808,85370035003389cd, 7019
45,60,0028,0000,4000,40,06,d401,82d0f6a8,cdd21f23,13bac86300000000, 7019
45,00,0048,cc0c,4000,40,11,e50f,82d0f6a8,08080808,90cb0035003489ce, 7019
45,00,0028,0000,4000,40,06,aaf6,82d0f6a8,4017d649,1fd1665800000000, 7019
45,00,0028,0000,4000,40,06,fdf9,82d0f6a8,cf5af402,2026665800000000, 7019
45,00,0047,8f12,4000,40,11,220b,82d0f6a8,08080808,86500035003389cd, 7019
45,00,0028,0000,4000,40,06,35c4,82d0f6a8,40e14ab2,0aca4b8200000000, 7019
45,00,0048,fef8,4000,40,11,b223,82d0f6a8,08080808,da7b0035003489ce, 7019
45,00,0028,0000,4000,40,06,cb65,82d0f6a8,23cbd226,2638cfae00000000, 7019
45,00,0048,9017,4000,40,11,2105,82d0f6a8,08080808,8dd60035003489ce, 7019
45,00,0028,0000,4000,40,06,9b68,82d0f6a8,d12654c8,0016c6ca00000000, 7019
45,00,0048,3994,4000,40,11,7788,82d0f6a8,08080808,89eb0035003489ce, 7019
45,00,0028,0000,4000,40,06,a994,82d0f6a8,d126469c,005b665800000000, 7019
45,00,0028,0000,4000,40,06,1496,82d0f6a8,2d3a7f87,01bbf51b00000000, 7019
45,00,0048,8124,4000,40,11,2ff8,82d0f6a8,08080808,acdc0035003489ce, 7019
45,00,0048,586f,4000,40,11,58ad,82d0f6a8,08080808,dec30035003489ce, 7019
45,20,0028,0000,4000,40,06,ac45,82d0f6a8,5e4ab6a7,15b3942200000000, 7019
45,00,0048,8a76,4000,40,11,26a6,82d0f6a8,08080808,b5eb0035003489ce, 7019
45,00,0028,0000,4000,40,06,a4ac,82d0f6a8,c4fb57af,0016d67100000000, 7019
45,00,0028,0000,4000,40,06,8bc6,82d0f6a8,8b3baa55,234a665800000000, 7019
45,00,0028,0000,4000,40,06,b68e,82d0f6a8,c4fb45cd,01bcb66f00000000, 7019
45,00,0049,5179,4000,40,11,5fa2,82d0f6a8,08080808,c2230035003589cf, 7019
45,00,0028,0000,4000,40,06,f971,82d0f6a8,2d8e9a57,0063e62200000000, 7019
45,00,0048,3a3d,4000,40,11,76df,82d0f6a8,08080808,d8ee0035003489ce, 7019
45,00,0048,f53d,4000,40,11,bbde,82d0f6a8,08080808,8d560035003489ce, 7019
45,00,0028,0000,4000,40,06,cf1c,82d0f6a8,a2135027,0bb3d62a00000000, 7019
45,00,0047,5c6c,4000,40,11,54b1,82d0f6a8,08080808,cecd0035003389cd, 7019
45,00,0028,0000,4000,40,06,ba91,82d0f6a8,8e5d7868,20fbc66500000000, 7019
45,00,0049,c52e,4000,40,11,ebec,82d0f6a8,08080808,c36b0035003589cf, 7019
45,00,0028,0000,4000,40,06,ca57,82d0f6a8,23cbd334,2573d9de00000000, 7019
45,00,0048,130b,4000,40,11,9e11,82d0f6a8,08080808,d42c0035003489ce, 7019
45,40,0028,0000,4000,40,06,cc8a,82d0f6a8,c2b431d8,0d02dde600000000, 7019
45,00,0028,0000,4000,40,06,ca06,82d0f6a8,23cbd385,2438d66100000000, 7019
45,00,0049,43f2,4000,40,11,6d29,82d0f6a8,08080808,c9110035003589cf, 7019
45,00,0028,0000,4000,40,06,7d9b,82d0f6a8,b8698b52,2382b79200000000, 7019
45,00,0049,33f8,4000,40,11,7d23,82d0f6a8,08080808,a2220035003589cf, 7019
45,00,0028,0000,4000,40,06,1beb,82d0f6a8,5b8649e6,1fd9c02100000000, 7019
45,00,0048,3410,4000,40,11,7d0c,82d0f6a8,08080808,a6270035003489ce, 7019
45,00,0028,0000,4000,40,06,dfda,82d0f6a8,4017a165,24c2665800000000, 7019
45,00,0028,0000,4000,40,06,ab10,82d0f6a8,c4fb514b,082294c600000000, 7019
45,00,0048,aaa9,4000,40,11,0673,82d0f6a8,08080808,d6760035003489ce, 7019
45,00,0028,0000,4000,40,06,ab4d,82d0f6a8,c4fb510e,26949f7300000000, 7019
45,00,0048,289e,4000,40,11,887e,82d0f6a8,08080808,b7e00035003489ce, 7019
45,00,0028,0000,4000,40,06,8763,82d0f6a8,b9e08013,1f48e72100000000, 7019
45,00,0049,96fa,4000,40,11,1a21,82d0f6a8,08080808,841d0035003589cf, 7019
45,00,0028,0000,4000,40,06,48df,82d0f6a8,9fdfd898,0050a1bb00000000, 7019
45,00,004a,f2fd,4000,40,11,be1c,82d0f6a8,08080808,c9fd0035003689d0, 7019
45,14,0028,0000,4000,40,06,84ba,82d0f6a8,08d333b6,1f7cac6000000000, 7019
45,00,0047,cfd3,4000,40,11,e149,82d0f6a8,08080808,97900035003389cd, 7019
45,00,0028,0000,4000,40,06,48df,82d0f6a8,9fdfd898,01bbc02600000000, 7019
