45,00,0028,25ad,4000,80,06,0000,82d0f6a4,0213ad19,f38201bbf7ec57b0, 7023
45,00,0028,25ae,4000,80,06,0000,82d0f6a4,0213ad19,c4ee01bb34ee3535, 7023
45,00,0028,d5e7,4000,80,06,0000,82d0f6a4,5f649bfa,e45301bbc8ec1e69, 7023
45,02,0131,300b,4000,80,06,0000,82d0f6a4,14bdad03,ef0101bb3f5217be, 7023
45,02,268f,300c,4000,80,06,0000,82d0f6a4,14bdad03,ef0101bb3f5218c7, 7023
45,00,05c8,3013,4000,80,06,0000,82d0f6a4,14bdad03,ef0101bb3f52398e, 7023
45,00,0049,1297,0000,80,11,0000,82d0f6a4,08080808,f4190035003589cb, 7023
45,00,0049,1298,0000,80,11,0000,82d0f6a4,08080808,f4190035003589cb, 7023
45,00,0047,1299,0000,80,11,0000,82d0f6a4,08080808,ee510035003389c9, 7023
45,00,0028,3014,4000,80,06,0000,82d0f6a4,14bdad03,ef0101bb3f523f2e, 7023
45,00,0034,3015,4000,80,06,0000,82d0f6a4,14bdad03,ef0101bb3f523f2e, 7023
45,00,0047,129a,0000,80,11,0000,82d0f6a4,08080808,ee510035003389c9, 7023
45,00,0028,25af,4000,80,06,0000,82d0f6a4,0213ad19,f38201bbf7ec57b0, 7023
45,00,0028,d5e8,4000,80,06,0000,82d0f6a4,5f649bfa,e45301bbc8ec1e69, 7023
45,00,0028,25b0,4000,80,06,0000,82d0f6a4,0213ad19,c4ee01bb34ee3535, 7023
45,00,00f3,ca25,4000,80,11,0000,82d0f6a4,08080404,d82401bb00df8671, 7023
45,00,01e3,da0b,4000,80,11,0000,82d0f6a4,5f649bf9,e62b01bb01cf76b3, 7023
45,00,003f,ca26,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,01e3,da0c,4000,80,11,0000,82d0f6a4,5f649bf9,e62b01bb01cf76b3, 7023
45,00,003d,da0d,4000,80,11,0000,82d0f6a4,5f649bf9,e62b01bb0029750d, 7023
45,00,0040,da0e,4000,80,11,0000,82d0f6a4,5f649bf9,e62b01bb002c7510, 7023
45,00,003c,da0f,4000,80,11,0000,82d0f6a4,5f649bf9,e62b01bb0028750c, 7023
45,00,003d,da10,4000,80,11,0000,82d0f6a4,5f649bf9,e62b01bb0029750d, 7023
45,00,00ee,ca27,4000,80,11,0000,82d0f6a4,08080404,d82401bb00da866c, 7023
45,00,00ed,ca28,4000,80,11,0000,82d0f6a4,08080404,d82401bb00d9866b, 7023
45,00,00ee,ca29,4000,80,11,0000,82d0f6a4,08080404,d82401bb00da866c, 7023
45,00,00ee,ca2a,4000,80,11,0000,82d0f6a4,08080404,d82401bb00da866c, 7023
45,00,00ed,ca2b,4000,80,11,0000,82d0f6a4,08080404,d82401bb00d9866b, 7023
45,00,00ed,ca2c,4000,80,11,0000,82d0f6a4,08080404,d82401bb00d9866b, 7023
45,00,003b,ca2d,4000,80,11,0000,82d0f6a4,08080404,d82401bb002785b9, 7023
45,00,003f,ca2e,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,003f,ca2f,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,003f,ca30,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,0040,ca31,4000,80,11,0000,82d0f6a4,08080404,d82401bb002c85be, 7023
45,00,003b,ca32,4000,80,11,0000,82d0f6a4,08080404,d82401bb002785b9, 7023
45,00,00f3,ca33,4000,80,11,0000,82d0f6a4,08080404,d82401bb00df8671, 7023
45,00,00ed,ca34,4000,80,11,0000,82d0f6a4,08080404,d82401bb00d9866b, 7023
45,00,00ee,ca35,4000,80,11,0000,82d0f6a4,08080404,d82401bb00da866c, 7023
45,00,0049,129b,0000,80,11,0000,82d0f6a4,08080808,e19f0035003589cb, 7023
45,00,00ed,ca36,4000,80,11,0000,82d0f6a4,08080404,d82401bb00d9866b, 7023
45,00,003f,ca37,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,0056,ca38,4000,80,11,0000,82d0f6a4,08080404,d82401bb004285d4, 7023
45,00,0058,ca39,4000,80,11,0000,82d0f6a4,08080404,d82401bb004485d6, 7023
45,00,0081,d5e9,4000,80,11,0000,82d0f6a4,5f649bfa,f6b101bb006d7552, 7023
45,00,0049,129c,0000,80,11,0000,82d0f6a4,08080808,e19f0035003589cb, 7023
45,00,0041,d5ea,4000,80,11,0000,82d0f6a4,5f649bfa,f6b101bb002d7512, 7023
45,00,003b,ca3a,4000,80,11,0000,82d0f6a4,08080404,d82401bb002785b9, 7023
45,00,003f,ca3b,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,003f,ca3c,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,003f,ca3d,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,003f,ca3e,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,003f,ca3f,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,003f,ca40,4000,80,11,0000,82d0f6a4,08080404,d82401bb002b85bd, 7023
45,00,00f5,ca41,4000,80,11,0000,82d0f6a4,08080404,d82401bb00e18673, 7023
45,00,00ef,ca42,4000,80,11,0000,82d0f6a4,08080404,d82401bb00db866d, 7023
45,00,00ef,ca43,4000,80,11,0000,82d0f6a4,08080404,d82401bb00db866d, 7023
45,00,00ef,ca44,4000,80,11,0000,82d0f6a4,08080404,d82401bb00db866d, 7023
45,00,003c,ca45,4000,80,11,0000,82d0f6a4,08080404,d82401bb002885ba, 7023
45,00,0040,ca46,4000,80,11,0000,82d0f6a4,08080404,d82401bb002c85be, 7023
45,00,0040,ca47,4000,80,11,0000,82d0f6a4,08080404,d82401bb002c85be, 7023
45,00,0040,ca48,4000,80,11,0000,82d0f6a4,08080404,d82401bb002c85be, 7023
45,00,0040,ca49,4000,80,11,0000,82d0f6a4,08080404,d82401bb002c85be, 7023
45,00,038d,d5eb,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb0379785e, 7023
45,00,003d,d5ec,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb0029750e, 7023
45,00,0039,d5ed,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb0025750a, 7023
45,00,00f0,ca4a,4000,80,11,0000,82d0f6a4,08080404,d82401bb00dc866e, 7023
45,00,00f0,ca4b,4000,80,11,0000,82d0f6a4,08080404,d82401bb00dc866e, 7023
45,00,0040,ca4c,4000,80,11,0000,82d0f6a4,08080404,d82401bb002c85be, 7023
45,00,0040,ca4d,4000,80,11,0000,82d0f6a4,08080404,d82401bb002c85be, 7023
45,00,003d,ca4e,4000,80,11,0000,82d0f6a4,08080404,d82401bb002985bb, 7023
45,00,0040,d5ee,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb002c7511, 7023
45,00,003c,d5ef,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb0028750d, 7023
45,00,003c,d5f0,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb0028750d, 7023
45,00,003c,d5f1,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb0028750d, 7023
45,00,003c,d5f2,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb0028750d, 7023
45,00,003c,d5f3,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb0028750d, 7023
45,00,003d,d5f4,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb0029750e, 7023
45,00,003e,d5f5,4000,80,11,0000,82d0f6a4,5f649bfa,eda001bb002a750f, 7023
45,00,00b4,67c4,4000,80,11,0000,82d0f6a4,0213ad33,f5ef01bb00a0296d, 7023
45,00,008a,d5f6,4000,80,11,0000,82d0f6a4,5f649bfa,f6b101bb0076755b, 7023
45,00,009b,d5f7,4000,80,11,0000,82d0f6a4,5f649bfa,f6b101bb0087756c, 7023
45,00,0040,67c5,4000,80,11,0000,82d0f6a4,0213ad33,f5ef01bb002c28f9, 7023
45,00,003c,67c6,4000,80,11,0000,82d0f6a4,0213ad33,f5ef01bb002828f5, 7023
